time,v_c(20),v_c(50),v_c(80),v_c(100),G_i(20),G_i(50),G_i(80),G_i(100),Na_i(20),Na_i(50),Na_i(80),Na_i(100),Cl_i(20),Cl_i(50),Cl_i(80),Cl_i(100),J_W_A(20),J_W_A(50),J_W_A(80),J_W_A(100),Cl_i(20)-A,Cl_i(50)-A,Cl_i(80)-A,Cl_i(100)-A,Na_i(20)-A,Na_i(50)-A,Na_i(80)-A,Na_i(100)-A,G_i(20)-A,G_i(50)-A,G_i(80)-A,G_i(100)-A,v_c(20)-A,v_c(50)-A,v_c(80)-A,v_c(100)-A,J_W_A(20)-A,J_W_A(50)-A,J_W_A(80)-A,J_W_A(100)-A
2231,1.95E-15,1.84E-15,1.69E-15,1.58E-15,17.5904,32.0308,41.1256,45.8138,51.3368,49.542,48.8371,48.6583,61.5548,61.1866,59.7114,58.5766,7.18E-09,2.30E-07,4.40E-07,5.70E-07,60.5679,57.8484,55.3038,53.8223,52.6333,53.6082,54.4241,54.9642,12.8423,15.2122,16.9961,18.1452,1.88E-15,1.65E-15,1.47E-15,1.37E-15,9.48E-09,2.35E-07,4.44E-07,5.75E-07
2232,1.95E-15,1.84E-15,1.69E-15,1.58E-15,17.5904,32.0308,41.1258,45.814,51.3368,49.5419,48.8371,48.6583,61.5548,61.1867,59.7115,58.5767,7.18E-09,2.30E-07,4.40E-07,5.70E-07,60.5676,57.8478,55.3031,53.8215,52.6334,53.6087,54.4249,54.965,12.8423,15.2121,16.9961,18.1452,1.88E-15,1.65E-15,1.47E-15,1.37E-15,9.48E-09,2.35E-07,4.44E-07,5.75E-07
2233,1.95E-15,1.84E-15,1.69E-15,1.58E-15,17.5904,32.0309,41.1259,45.8142,51.3369,49.5418,48.837,48.6583,61.5547,61.1869,59.7116,58.5767,7.18E-09,2.30E-07,4.40E-07,5.70E-07,60.5674,57.8472,55.3023,53.8207,52.6336,53.6092,54.4256,54.9658,12.8423,15.2121,16.9961,18.1451,1.88E-15,1.65E-15,1.47E-15,1.37E-15,9.48E-09,2.35E-07,4.44E-07,5.75E-07
2234,1.95E-15,1.84E-15,1.69E-15,1.58E-15,17.5904,32.0309,41.126,45.8144,51.3369,49.5418,48.837,48.6583,61.5547,61.187,59.7117,58.5768,7.18E-09,2.30E-07,4.40E-07,5.70E-07,60.5671,57.8466,55.3016,53.8199,52.6338,53.6097,54.4263,54.9667,12.8423,15.2121,16.996,18.1451,1.88E-15,1.65E-15,1.47E-15,1.37E-15,9.48E-09,2.35E-07,4.44E-07,5.75E-07
2235,1.95E-15,1.84E-15,1.69E-15,1.58E-15,17.5904,32.0309,41.1262,45.8146,51.3369,49.5417,48.8369,48.6583,61.5546,61.1871,59.7118,58.5768,7.18E-09,2.30E-07,4.40E-07,5.70E-07,60.5669,57.8461,55.3008,53.8191,52.634,53.6101,54.427,54.9675,12.8423,15.2121,16.996,18.145,1.88E-15,1.65E-15,1.47E-15,1.37E-15,9.48E-09,2.35E-07,4.44E-07,5.75E-07
2236,1.95E-15,1.84E-15,1.69E-15,1.58E-15,17.5904,32.0309,41.1263,45.8149,51.3369,49.5416,48.8369,48.6583,61.5546,61.1873,59.7119,58.5769,7.18E-09,2.30E-07,4.40E-07,5.70E-07,60.5666,57.8455,55.3001,53.8184,52.6341,53.6106,54.4277,54.9683,12.8423,15.2121,16.996,18.145,1.88E-15,1.65E-15,1.47E-15,1.37E-15,9.48E-09,2.35E-07,4.44E-07,5.75E-07
2237,1.95E-15,1.84E-15,1.69E-15,1.58E-15,17.5904,32.031,41.1264,45.8151,51.337,49.5415,48.8368,48.6583,61.5546,61.1874,59.712,58.5769,7.18E-09,2.30E-07,4.40E-07,5.70E-07,60.5664,57.8449,55.2993,53.8176,52.6343,53.6111,54.4284,54.9691,12.8423,15.2121,16.9959,18.1449,1.88E-15,1.65E-15,1.47E-15,1.37E-15,9.48E-09,2.35E-07,4.44E-07,5.75E-07
2238,1.95E-15,1.84E-15,1.69E-15,1.58E-15,17.5904,32.031,41.1266,45.8153,51.337,49.5415,48.8368,48.6582,61.5545,61.1875,59.7121,58.5769,7.18E-09,2.30E-07,4.40E-07,5.70E-07,60.5661,57.8443,55.2986,53.8168,52.6345,53.6116,54.4292,54.97,12.8423,15.212,16.9959,18.1449,1.88E-15,1.65E-15,1.47E-15,1.37E-15,9.48E-09,2.35E-07,4.44E-07,5.75E-07
2239,1.95E-15,1.84E-15,1.69E-15,1.58E-15,17.5904,32.031,41.1267,45.8155,51.337,49.5414,48.8367,48.6582,61.5545,61.1877,59.7122,58.577,7.18E-09,2.30E-07,4.40E-07,5.70E-07,60.5659,57.8437,55.2978,53.816,52.6346,53.6121,54.4299,54.9708,12.8423,15.212,16.9959,18.1449,1.88E-15,1.65E-15,1.47E-15,1.37E-15,9.48E-09,2.35E-07,4.44E-07,5.75E-07
2240,1.95E-15,1.84E-15,1.69E-15,1.58E-15,17.5904,32.0311,41.1268,45.8157,51.3371,49.5413,48.8367,48.6582,61.5544,61.1878,59.7123,58.577,7.18E-09,2.30E-07,4.40E-07,5.70E-07,60.5656,57.8431,55.2971,53.8152,52.6348,53.6126,54.4306,54.9716,12.8423,15.212,16.9958,18.1448,1.88E-15,1.65E-15,1.47E-15,1.37E-15,9.48E-09,2.35E-07,4.44E-07,5.75E-07
2241,1.95E-15,1.84E-15,1.69E-15,1.58E-15,17.5904,32.0311,41.1269,45.8159,51.3371,49.5412,48.8366,48.6582,61.5544,61.1879,59.7124,58.5771,7.18E-09,2.30E-07,4.40E-07,5.70E-07,60.5654,57.8425,55.2963,53.8144,52.635,53.613,54.4313,54.9724,12.8423,15.212,16.9958,18.1448,1.88E-15,1.65E-15,1.47E-15,1.37E-15,9.48E-09,2.35E-07,4.44E-07,5.75E-07
2242,1.95E-15,1.84E-15,1.69E-15,1.58E-15,17.5904,32.0311,41.1271,45.8161,51.3371,49.5411,48.8366,48.6582,61.5543,61.1881,59.7125,58.5771,7.18E-09,2.30E-07,4.40E-07,5.70E-07,60.5652,57.842,55.2956,53.8136,52.6352,53.6135,54.432,54.9732,12.8423,15.212,16.9958,18.1447,1.88E-15,1.65E-15,1.47E-15,1.37E-15,9.48E-09,2.35E-07,4.44E-07,5.75E-07
2243,1.95E-15,1.84E-15,1.69E-15,1.58E-15,17.5904,32.0311,41.1272,45.8163,51.3371,49.5411,48.8365,48.6582,61.5543,61.1882,59.7126,58.5772,7.18E-09,2.30E-07,4.40E-07,5.70E-07,60.5649,57.8414,55.2948,53.8128,52.6353,53.614,54.4327,54.974,12.8423,15.212,16.9957,18.1447,1.88E-15,1.65E-15,1.47E-15,1.37E-15,9.48E-09,2.35E-07,4.44E-07,5.75E-07
2244,1.95E-15,1.84E-15,1.69E-15,1.58E-15,17.5904,32.0312,41.1273,45.8166,51.3372,49.541,48.8365,48.6582,61.5543,61.1883,59.7127,58.5772,7.18E-09,2.30E-07,4.40E-07,5.70E-07,60.5647,57.8408,55.2941,53.812,52.6355,53.6145,54.4334,54.9749,12.8423,15.2119,16.9957,18.1446,1.88E-15,1.65E-15,1.47E-15,1.37E-15,9.48E-09,2.35E-07,4.44E-07,5.75E-07
2245,1.95E-15,1.84E-15,1.69E-15,1.58E-15,17.5904,32.0312,41.1275,45.8168,51.3372,49.5409,48.8364,48.6582,61.5542,61.1885,59.7128,58.5772,7.18E-09,2.30E-07,4.40E-07,5.70E-07,60.5644,57.8402,55.2933,53.8113,52.6357,53.615,54.4341,54.9757,12.8423,15.2119,16.9957,18.1446,1.88E-15,1.65E-15,1.47E-15,1.37E-15,9.48E-09,2.35E-07,4.44E-07,5.75E-07
2246,1.95E-15,1.84E-15,1.69E-15,1.58E-15,17.5904,32.0312,41.1276,45.817,51.3372,49.5408,48.8364,48.6582,61.5542,61.1886,59.7129,58.5773,7.18E-09,2.30E-07,4.40E-07,5.70E-07,60.5642,57.8396,55.2926,53.8105,52.6359,53.6154,54.4348,54.9765,12.8423,15.2119,16.9956,18.1446,1.88E-15,1.65E-15,1.47E-15,1.37E-15,9.48E-09,2.35E-07,4.44E-07,5.75E-07
2247,1.95E-15,1.84E-15,1.69E-15,1.58E-15,17.5904,32.0313,41.1277,45.8172,51.3372,49.5408,48.8363,48.6582,61.5541,61.1887,59.713,58.5773,7.18E-09,2.30E-07,4.40E-07,5.70E-07,60.5639,57.8391,55.2918,53.8097,52.636,53.6159,54.4356,54.9773,12.8423,15.2119,16.9956,18.1445,1.88E-15,1.65E-15,1.47E-15,1.37E-15,9.48E-09,2.35E-07,4.44E-07,5.75E-07
2248,1.95E-15,1.84E-15,1.69E-15,1.58E-15,17.5904,32.0313,41.1278,45.8174,51.3373,49.5407,48.8363,48.6582,61.5541,61.1889,59.7131,58.5774,7.18E-09,2.30E-07,4.40E-07,5.70E-07,60.5637,57.8385,55.2911,53.8089,52.6362,53.6164,54.4363,54.9781,12.8423,15.2119,16.9956,18.1445,1.88E-15,1.65E-15,1.47E-15,1.37E-15,9.48E-09,2.35E-07,4.44E-07,5.75E-07
2249,1.95E-15,1.84E-15,1.69E-15,1.58E-15,17.5904,32.0313,41.128,45.8176,51.3373,49.5406,48.8362,48.6582,61.5541,61.189,59.7132,58.5774,7.18E-09,2.30E-07,4.40E-07,5.70E-07,60.5634,57.8379,55.2904,53.8081,52.6364,53.6169,54.437,54.9789,12.8423,15.2119,16.9955,18.1444,1.88E-15,1.65E-15,1.47E-15,1.37E-15,9.48E-09,2.35E-07,4.44E-07,5.75E-07
2250,1.95E-15,1.84E-15,1.69E-15,1.58E-15,17.5904,32.0313,41.1281,45.8178,51.3373,49.5405,48.8362,48.6582,61.554,61.1891,59.7133,58.5775,7.18E-09,2.30E-07,4.40E-07,5.70E-07,60.5632,57.8373,55.2896,53.8074,52.6365,53.6174,54.4377,54.9797,12.8423,15.2118,16.9955,18.1444,1.88E-15,1.65E-15,1.47E-15,1.37E-15,9.48E-09,2.35E-07,4.44E-07,5.75E-07
2251,1.95E-15,1.84E-15,1.69E-15,1.58E-15,17.5904,32.0314,41.1282,45.818,51.3374,49.5404,48.8361,48.6582,61.554,61.1893,59.7134,58.5775,7.18E-09,2.30E-07,4.40E-07,5.70E-07,60.563,57.8367,55.2889,53.8066,52.6367,53.6178,54.4384,54.9805,12.8423,15.2118,16.9955,18.1443,1.88E-15,1.65E-15,1.47E-15,1.37E-15,9.48E-09,2.35E-07,4.44E-07,5.75E-07
2252,1.95E-15,1.84E-15,1.69E-15,1.58E-15,17.5904,32.0314,41.1284,45.8182,51.3374,49.5404,48.8361,48.6582,61.5539,61.1894,59.7135,58.5775,7.18E-09,2.30E-07,4.40E-07,5.70E-07,60.5627,57.8362,55.2882,53.8058,52.6369,53.6183,54.4391,54.9813,12.8423,15.2118,16.9954,18.1443,1.88E-15,1.65E-15,1.47E-15,1.37E-15,9.48E-09,2.35E-07,4.44E-07,5.75E-07
2253,1.95E-15,1.84E-15,1.69E-15,1.58E-15,17.5904,32.0314,41.1285,45.8184,51.3374,49.5403,48.836,48.6582,61.5539,61.1895,59.7136,58.5776,7.18E-09,2.30E-07,4.40E-07,5.70E-07,60.5625,57.8356,55.2874,53.805,52.6371,53.6188,54.4398,54.9821,12.8423,15.2118,16.9954,18.1442,1.88E-15,1.65E-15,1.47E-15,1.37E-15,9.48E-09,2.35E-07,4.44E-07,5.75E-07
2254,1.95E-15,1.84E-15,1.69E-15,1.58E-15,17.5904,32.0314,41.1286,45.8186,51.3374,49.5402,48.836,48.6582,61.5538,61.1897,59.7137,58.5776,7.18E-09,2.30E-07,4.40E-07,5.70E-07,60.5622,57.835,55.2867,53.8043,52.6372,53.6193,54.4405,54.9829,12.8423,15.2118,16.9954,18.1442,1.88E-15,1.65E-15,1.47E-15,1.37E-15,9.47E-09,2.35E-07,4.44E-07,5.75E-07
2255,1.95E-15,1.84E-15,1.69E-15,1.58E-15,17.5904,32.0315,41.1287,45.8188,51.3375,49.5401,48.836,48.6582,61.5538,61.1898,59.7138,58.5777,7.18E-09,2.30E-07,4.40E-07,5.70E-07,60.562,57.8344,55.2859,53.8035,52.6374,53.6197,54.4412,54.9837,12.8423,15.2118,16.9953,18.1442,1.88E-15,1.65E-15,1.47E-15,1.37E-15,9.47E-09,2.35E-07,4.44E-07,5.75E-07
2256,1.95E-15,1.84E-15,1.69E-15,1.58E-15,17.5904,32.0315,41.1289,45.819,51.3375,49.5401,48.8359,48.6581,61.5538,61.1899,59.7139,58.5777,7.18E-09,2.30E-07,4.40E-07,5.70E-07,60.5618,57.8339,55.2852,53.8027,52.6376,53.6202,54.4419,54.9846,12.8423,15.2118,16.9953,18.1441,1.88E-15,1.65E-15,1.47E-15,1.37E-15,9.47E-09,2.35E-07,4.44E-07,5.75E-07
2257,1.95E-15,1.84E-15,1.69E-15,1.58E-15,17.5904,32.0315,41.129,45.8192,51.3375,49.54,48.8359,48.6581,61.5537,61.1901,59.714,58.5778,7.18E-09,2.30E-07,4.40E-07,5.70E-07,60.5615,57.8333,55.2845,53.8019,52.6377,53.6207,54.4426,54.9854,12.8423,15.2117,16.9953,18.1441,1.88E-15,1.65E-15,1.47E-15,1.37E-15,9.47E-09,2.35E-07,4.44E-07,5.75E-07
2258,1.95E-15,1.84E-15,1.69E-15,1.58E-15,17.5904,32.0316,41.1291,45.8195,51.3376,49.5399,48.8358,48.6581,61.5537,61.1902,59.7141,58.5778,7.18E-09,2.30E-07,4.40E-07,5.70E-07,60.5613,57.8327,55.2837,53.8012,52.6379,53.6212,54.4433,54.9862,12.8423,15.2117,16.9952,18.144,1.88E-15,1.65E-15,1.47E-15,1.37E-15,9.47E-09,2.35E-07,4.44E-07,5.75E-07
2259,1.95E-15,1.84E-15,1.69E-15,1.58E-15,17.5904,32.0316,41.1292,45.8197,51.3376,49.5398,48.8358,48.6581,61.5536,61.1903,59.7142,58.5778,7.18E-09,2.30E-07,4.40E-07,5.70E-07,60.561,57.8321,55.283,53.8004,52.6381,53.6216,54.444,54.987,12.8423,15.2117,16.9952,18.144,1.88E-15,1.65E-15,1.47E-15,1.37E-15,9.47E-09,2.35E-07,4.44E-07,5.75E-07
2260,1.95E-15,1.84E-15,1.69E-15,1.58E-15,17.5904,32.0316,41.1294,45.8199,51.3376,49.5398,48.8357,48.6581,61.5536,61.1905,59.7143,58.5779,7.18E-09,2.30E-07,4.40E-07,5.70E-07,60.5608,57.8316,55.2823,53.7996,52.6382,53.6221,54.4447,54.9877,12.8423,15.2117,16.9951,18.1439,1.88E-15,1.65E-15,1.47E-15,1.37E-15,9.47E-09,2.35E-07,4.44E-07,5.75E-07
2261,1.95E-15,1.84E-15,1.69E-15,1.58E-15,17.5904,32.0316,41.1295,45.8201,51.3376,49.5397,48.8357,48.6581,61.5536,61.1906,59.7144,58.5779,7.18E-09,2.30E-07,4.40E-07,5.70E-07,60.5605,57.831,55.2816,53.7989,52.6384,53.6226,54.4454,54.9885,12.8423,15.2117,16.9951,18.1439,1.88E-15,1.65E-15,1.47E-15,1.37E-15,9.47E-09,2.35E-07,4.44E-07,5.75E-07
2262,1.95E-15,1.84E-15,1.69E-15,1.58E-15,17.5904,32.0317,41.1296,45.8203,51.3377,49.5396,48.8356,48.6581,61.5535,61.1907,59.7145,58.578,7.18E-09,2.30E-07,4.40E-07,5.70E-07,60.5603,57.8304,55.2808,53.7981,52.6386,53.623,54.4461,54.9893,12.8423,15.2117,16.9951,18.1439,1.88E-15,1.65E-15,1.47E-15,1.37E-15,9.47E-09,2.35E-07,4.44E-07,5.75E-07
2263,1.95E-15,1.84E-15,1.69E-15,1.58E-15,17.5904,32.0317,41.1297,45.8205,51.3377,49.5395,48.8356,48.6581,61.5535,61.1909,59.7146,58.578,7.18E-09,2.30E-07,4.40E-07,5.70E-07,60.5601,57.8298,55.2801,53.7973,52.6388,53.6235,54.4468,54.9901,12.8423,15.2116,16.995,18.1438,1.88E-15,1.65E-15,1.47E-15,1.37E-15,9.47E-09,2.35E-07,4.44E-07,5.75E-07
2264,1.95E-15,1.84E-15,1.69E-15,1.58E-15,17.5904,32.0317,41.1299,45.8207,51.3377,49.5394,48.8355,48.6581,61.5534,61.191,59.7147,58.5781,7.18E-09,2.30E-07,4.40E-07,5.70E-07,60.5598,57.8293,55.2794,53.7966,52.6389,53.624,54.4475,54.9909,12.8423,15.2116,16.995,18.1438,1.88E-15,1.65E-15,1.47E-15,1.37E-15,9.47E-09,2.35E-07,4.44E-07,5.75E-07
2265,1.95E-15,1.84E-15,1.69E-15,1.58E-15,17.5904,32.0317,41.13,45.8209,51.3378,49.5394,48.8355,48.6581,61.5534,61.1911,59.7148,58.5781,7.18E-09,2.30E-07,4.40E-07,5.70E-07,60.5596,57.8287,55.2787,53.7958,52.6391,53.6245,54.4481,54.9917,12.8423,15.2116,16.995,18.1437,1.88E-15,1.65E-15,1.47E-15,1.37E-15,9.47E-09,2.35E-07,4.44E-07,5.75E-07
2266,1.95E-15,1.84E-15,1.69E-15,1.58E-15,17.5904,32.0318,41.1301,45.8211,51.3378,49.5393,48.8354,48.6581,61.5533,61.1913,59.7149,58.5781,7.18E-09,2.30E-07,4.40E-07,5.70E-07,60.5593,57.8281,55.2779,53.7951,52.6393,53.6249,54.4488,54.9925,12.8423,15.2116,16.9949,18.1437,1.88E-15,1.65E-15,1.47E-15,1.37E-15,9.47E-09,2.35E-07,4.44E-07,5.75E-07
2267,1.95E-15,1.84E-15,1.69E-15,1.58E-15,17.5904,32.0318,41.1302,45.8213,51.3378,49.5392,48.8354,48.6581,61.5533,61.1914,59.715,58.5782,7.18E-09,2.30E-07,4.40E-07,5.70E-07,60.5591,57.8276,55.2772,53.7943,52.6394,53.6254,54.4495,54.9933,12.8423,15.2116,16.9949,18.1436,1.88E-15,1.65E-15,1.47E-15,1.37E-15,9.47E-09,2.35E-07,4.44E-07,5.75E-07
2268,1.95E-15,1.84E-15,1.69E-15,1.58E-15,17.5904,32.0318,41.1303,45.8215,51.3378,49.5391,48.8353,48.6581,61.5533,61.1915,59.7151,58.5782,7.18E-09,2.30E-07,4.40E-07,5.70E-07,60.5589,57.827,55.2765,53.7935,52.6396,53.6259,54.4502,54.9941,12.8423,15.2116,16.9949,18.1436,1.88E-15,1.65E-15,1.47E-15,1.37E-15,9.47E-09,2.35E-07,4.44E-07,5.75E-07
2269,1.95E-15,1.84E-15,1.69E-15,1.58E-15,17.5904,32.0319,41.1305,45.8217,51.3379,49.5391,48.8353,48.6581,61.5532,61.1917,59.7152,58.5783,7.18E-09,2.30E-07,4.40E-07,5.70E-07,60.5586,57.8264,55.2758,53.7928,52.6398,53.6263,54.4509,54.9949,12.8423,15.2115,16.9948,18.1436,1.88E-15,1.65E-15,1.47E-15,1.37E-15,9.47E-09,2.35E-07,4.44E-07,5.75E-07
2270,1.95E-15,1.84E-15,1.69E-15,1.58E-15,17.5904,32.0319,41.1306,45.8219,51.3379,49.539,48.8352,48.6581,61.5532,61.1918,59.7153,58.5783,7.18E-09,2.30E-07,4.40E-07,5.70E-07,60.5584,57.8259,55.275,53.792,52.6399,53.6268,54.4516,54.9957,12.8423,15.2115,16.9948,18.1435,1.88E-15,1.65E-15,1.47E-15,1.37E-15,9.47E-09,2.35E-07,4.44E-07,5.75E-07
2271,1.95E-15,1.84E-15,1.69E-15,1.58E-15,17.5904,32.0319,41.1307,45.8221,51.3379,49.5389,48.8352,48.658,61.5531,61.1919,59.7154,58.5784,7.18E-09,2.30E-07,4.40E-07,5.70E-07,60.5581,57.8253,55.2743,53.7913,52.6401,53.6273,54.4523,54.9965,12.8423,15.2115,16.9948,18.1435,1.88E-15,1.65E-15,1.47E-15,1.37E-15,9.47E-09,2.35E-07,4.44E-07,5.75E-07
2272,1.95E-15,1.84E-15,1.69E-15,1.58E-15,17.5904,32.0319,41.1308,45.8223,51.3379,49.5388,48.8351,48.658,61.5531,61.1921,59.7155,58.5784,7.18E-09,2.30E-07,4.40E-07,5.70E-07,60.5579,57.8247,55.2736,53.7905,52.6403,53.6277,54.453,54.9972,12.8423,15.2115,16.9948,18.1434,1.88E-15,1.65E-15,1.47E-15,1.37E-15,9.47E-09,2.35E-07,4.44E-07,5.75E-07
2273,1.95E-15,1.84E-15,1.69E-15,1.58E-15,17.5904,32.032,41.131,45.8225,51.338,49.5388,48.8351,48.658,61.5531,61.1922,59.7156,58.5785,7.18E-09,2.30E-07,4.40E-07,5.70E-07,60.5577,57.8242,55.2729,53.7898,52.6404,53.6282,54.4537,54.998,12.8423,15.2115,16.9947,18.1434,1.88E-15,1.65E-15,1.47E-15,1.37E-15,9.47E-09,2.35E-07,4.44E-07,5.75E-07
2274,1.95E-15,1.84E-15,1.69E-15,1.58E-15,17.5904,32.032,41.1311,45.8227,51.338,49.5387,48.835,48.658,61.553,61.1923,59.7157,58.5785,7.18E-09,2.30E-07,4.40E-07,5.70E-07,60.5574,57.8236,55.2722,53.789,52.6406,53.6287,54.4543,54.9988,12.8423,15.2115,16.9947,18.1433,1.88E-15,1.65E-15,1.47E-15,1.37E-15,9.47E-09,2.35E-07,4.44E-07,5.75E-07
2275,1.95E-15,1.84E-15,1.69E-15,1.58E-15,17.5904,32.032,41.1312,45.8229,51.338,49.5386,48.835,48.658,61.553,61.1924,59.7158,58.5785,7.18E-09,2.30E-07,4.40E-07,5.70E-07,60.5572,57.8231,55.2715,53.7882,52.6408,53.6291,54.455,54.9996,12.8423,15.2114,16.9947,18.1433,1.88E-15,1.65E-15,1.47E-15,1.37E-15,9.47E-09,2.35E-07,4.44E-07,5.75E-07
2276,1.95E-15,1.84E-15,1.69E-15,1.58E-15,17.5904,32.032,41.1313,45.8231,51.3381,49.5385,48.8349,48.658,61.5529,61.1926,59.7159,58.5786,7.18E-09,2.30E-07,4.40E-07,5.70E-07,60.557,57.8225,55.2707,53.7875,52.6409,53.6296,54.4557,55.0004,12.8422,15.2114,16.9946,18.1433,1.88E-15,1.65E-15,1.47E-15,1.37E-15,9.47E-09,2.35E-07,4.44E-07,5.75E-07
2277,1.95E-15,1.84E-15,1.69E-15,1.58E-15,17.5904,32.0321,41.1314,45.8232,51.3381,49.5385,48.8349,48.658,61.5529,61.1927,59.716,58.5786,7.18E-09,2.30E-07,4.40E-07,5.70E-07,60.5567,57.8219,55.27,53.7867,52.6411,53.6301,54.4564,55.0012,12.8422,15.2114,16.9946,18.1432,1.88E-15,1.65E-15,1.47E-15,1.37E-15,9.47E-09,2.35E-07,4.44E-07,5.75E-07
2278,1.95E-15,1.84E-15,1.69E-15,1.58E-15,17.5904,32.0321,41.1316,45.8234,51.3381,49.5384,48.8348,48.658,61.5528,61.1928,59.7161,58.5787,7.18E-09,2.30E-07,4.40E-07,5.70E-07,60.5565,57.8214,55.2693,53.786,52.6413,53.6305,54.4571,55.0019,12.8422,15.2114,16.9946,18.1432,1.88E-15,1.65E-15,1.47E-15,1.37E-15,9.47E-09,2.35E-07,4.44E-07,5.75E-07
2279,1.95E-15,1.84E-15,1.69E-15,1.58E-15,17.5904,32.0321,41.1317,45.8236,51.3381,49.5383,48.8348,48.658,61.5528,61.193,59.7162,58.5787,7.18E-09,2.30E-07,4.40E-07,5.70E-07,60.5562,57.8208,55.2686,53.7853,52.6414,53.631,54.4578,55.0027,12.8422,15.2114,16.9945,18.1431,1.88E-15,1.65E-15,1.47E-15,1.37E-15,9.47E-09,2.35E-07,4.44E-07,5.75E-07
2280,1.95E-15,1.84E-15,1.69E-15,1.58E-15,17.5904,32.0321,41.1318,45.8238,51.3382,49.5382,48.8347,48.658,61.5528,61.1931,59.7163,58.5788,7.18E-09,2.30E-07,4.40E-07,5.70E-07,60.556,57.8202,55.2679,53.7845,52.6416,53.6315,54.4584,55.0035,12.8422,15.2114,16.9945,18.1431,1.88E-15,1.65E-15,1.47E-15,1.37E-15,9.47E-09,2.35E-07,4.44E-07,5.75E-07
2281,1.95E-15,1.84E-15,1.69E-15,1.58E-15,17.5904,32.0322,41.1319,45.824,51.3382,49.5381,48.8347,48.658,61.5527,61.1932,59.7164,58.5788,7.18E-09,2.30E-07,4.40E-07,5.70E-07,60.5558,57.8197,55.2672,53.7838,52.6418,53.6319,54.4591,55.0043,12.8422,15.2114,16.9945,18.1431,1.88E-15,1.65E-15,1.47E-15,1.37E-15,9.47E-09,2.35E-07,4.44E-07,5.75E-07
2282,1.95E-15,1.84E-15,1.69E-15,1.58E-15,17.5904,32.0322,41.132,45.8242,51.3382,49.5381,48.8346,48.658,61.5527,61.1934,59.7165,58.5788,7.18E-09,2.30E-07,4.40E-07,5.70E-07,60.5555,57.8191,55.2665,53.783,52.6419,53.6324,54.4598,55.005,12.8422,15.2113,16.9944,18.143,1.88E-15,1.65E-15,1.47E-15,1.37E-15,9.47E-09,2.35E-07,4.44E-07,5.75E-07
2283,1.95E-15,1.84E-15,1.69E-15,1.58E-15,17.5904,32.0322,41.1321,45.8244,51.3382,49.538,48.8346,48.658,61.5526,61.1935,59.7166,58.5789,7.18E-09,2.30E-07,4.40E-07,5.70E-07,60.5553,57.8186,55.2658,53.7823,52.6421,53.6328,54.4605,55.0058,12.8422,15.2113,16.9944,18.143,1.88E-15,1.65E-15,1.47E-15,1.37E-15,9.47E-09,2.35E-07,4.44E-07,5.75E-07
2284,1.95E-15,1.84E-15,1.69E-15,1.58E-15,17.5904,32.0322,41.1323,45.8246,51.3383,49.5379,48.8345,48.6579,61.5526,61.1936,59.7167,58.5789,7.18E-09,2.30E-07,4.40E-07,5.70E-07,60.5551,57.818,55.265,53.7815,52.6423,53.6333,54.4612,55.0066,12.8422,15.2113,16.9944,18.1429,1.88E-15,1.65E-15,1.47E-15,1.37E-15,9.47E-09,2.35E-07,4.44E-07,5.75E-07
2285,1.95E-15,1.84E-15,1.69E-15,1.58E-15,17.5904,32.0323,41.1324,45.8248,51.3383,49.5378,48.8345,48.6579,61.5526,61.1938,59.7168,58.579,7.18E-09,2.30E-07,4.40E-07,5.70E-07,60.5548,57.8175,55.2643,53.7808,52.6424,53.6338,54.4618,55.0074,12.8422,15.2113,16.9943,18.1429,1.88E-15,1.65E-15,1.47E-15,1.37E-15,9.47E-09,2.35E-07,4.44E-07,5.75E-07
2286,1.95E-15,1.84E-15,1.69E-15,1.58E-15,17.5904,32.0323,41.1325,45.825,51.3383,49.5378,48.8344,48.6579,61.5525,61.1939,59.7169,58.579,7.18E-09,2.30E-07,4.40E-07,5.70E-07,60.5546,57.8169,55.2636,53.78,52.6426,53.6342,54.4625,55.0081,12.8422,15.2113,16.9943,18.1428,1.88E-15,1.65E-15,1.47E-15,1.37E-15,9.47E-09,2.35E-07,4.44E-07,5.75E-07
2287,1.95E-15,1.84E-15,1.69E-15,1.58E-15,17.5904,32.0323,41.1326,45.8252,51.3384,49.5377,48.8344,48.6579,61.5525,61.194,59.717,58.5791,7.18E-09,2.30E-07,4.40E-07,5.70E-07,60.5544,57.8163,55.2629,53.7793,52.6428,53.6347,54.4632,55.0089,12.8422,15.2113,16.9943,18.1428,1.88E-15,1.65E-15,1.47E-15,1.37E-15,9.47E-09,2.35E-07,4.44E-07,5.75E-07
2288,1.95E-15,1.84E-15,1.69E-15,1.58E-15,17.5904,32.0323,41.1327,45.8254,51.3384,49.5376,48.8343,48.6579,61.5524,61.1941,59.7171,58.5791,7.18E-09,2.30E-07,4.40E-07,5.70E-07,60.5541,57.8158,55.2622,53.7786,52.6429,53.6351,54.4638,55.0097,12.8422,15.2112,16.9942,18.1428,1.88E-15,1.65E-15,1.47E-15,1.37E-15,9.47E-09,2.35E-07,4.44E-07,5.75E-07
